SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2000POP,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005,POPESTIMATE2006,POPESTIMATE2007
050,04,023,Arizona,Santa Cruz County,1,2,3,126,126,132,145,153,159,167,176,186,197
050,04,023,Arizona,Santa Cruz County,1,2,4,26,26,26,29,31,31,32,35,37,41
050,04,023,Arizona,Santa Cruz County,1,2,5,14,14,13,13,13,13,13,13,13,13
050,04,023,Arizona,Santa Cruz County,2,0,1,19624,19624,19700,19876,20118,20308,20664,21194,21680,22085
050,04,023,Arizona,Santa Cruz County,2,0,2,93,93,84,96,98,111,118,124,131,142
050,04,023,Arizona,Santa Cruz County,2,0,3,203,203,226,244,248,255,261,269,278,284
050,04,023,Arizona,Santa Cruz County,2,0,4,155,155,146,158,165,169,175,179,189,194
050,04,023,Arizona,Santa Cruz County,2,0,5,25,25,23,24,24,24,25,25,25,25
050,04,023,Arizona,Santa Cruz County,2,1,1,3399,3399,3380,3465,3525,3608,3640,3810,3897,3968
050,04,023,Arizona,Santa Cruz County,2,1,2,40,40,36,39,39,51,54,55,58,65
050,04,023,Arizona,Santa Cruz County,2,1,3,78,78,80,90,90,90,94,97,99,100
050,04,023,Arizona,Santa Cruz County,2,1,4,112,112,100,109,115,117,121,125,130,133
050,04,023,Arizona,Santa Cruz County,2,1,5,7,7,6,6,6,6,6,6,6,6
050,04,023,Arizona,Santa Cruz County,2,2,1,16225,16225,16320,16411,16593,16700,17024,17384,17783,18117
050,04,023,Arizona,Santa Cruz County,2,2,2,53,53,48,57,59,60,64,69,73,77
050,04,023,Arizona,Santa Cruz County,2,2,3,125,125,146,154,158,165,167,172,179,184
050,04,023,Arizona,Santa Cruz County,2,2,4,43,43,46,49,50,52,54,54,59,61
050,04,023,Arizona,Santa Cruz County,2,2,5,18,18,17,18,18,18,19,19,19,19
050,04,025,Arizona,Yavapai County,0,0,1,162843,162843,164235,168321,173127,177816,183623,191033,199468,204908
050,04,025,Arizona,Yavapai County,0,0,2,1039,1039,981,1204,1373,1532,1747,2037,2364,2605
050,04,025,Arizona,Yavapai County,0,0,3,4199,4199,4312,4511,4617,4767,4902,5042,5201,5363
050,04,025,Arizona,Yavapai County,0,0,4,1373,1373,1313,1453,1577,1685,1833,2117,2360,2502
050,04,025,Arizona,Yavapai County,0,0,5,347,347,289,342,365,367,408,438,459,475
050,04,025,Arizona,Yavapai County,0,1,1,147062,147062,148135,151101,154767,158333,162612,168362,174701,178527
050,04,025,Arizona,Yavapai County,0,1,2,877,877,836,1029,1157,1267,1418,1638,1868,2029
050,04,025,Arizona,Yavapai County,0,1,3,3591,3591,3673,3856,3954,4095,4201,4321,4469,4614
050,04,025,Arizona,Yavapai County,0,1,4,1274,1274,1236,1366,1487,1586,1719,1983,2203,2350
050,04,025,Arizona,Yavapai County,0,1,5,306,306,270,312,330,328,362,385,399,411
050,04,025,Arizona,Yavapai County,0,2,1,15781,15781,16100,17220,18360,19483,21011,22671,24767,26381
050,04,025,Arizona,Yavapai County,0,2,2,162,162,145,175,216,265,329,399,496,576
050,04,025,Arizona,Yavapai County,0,2,3,608,608,639,655,663,672,701,721,732,749
050,04,025,Arizona,Yavapai County,0,2,4,99,99,77,87,90,99,114,134,157,152
050,04,025,Arizona,Yavapai County,0,2,5,41,41,19,30,35,39,46,53,60,64
050,04,025,Arizona,Yavapai County,1,0,1,79813,79813,80521,82564,84938,87219,90128,93806,98020,100699
050,04,025,Arizona,Yavapai County,1,0,2,579,579,554,665,753,828,943,1079,1243,1368
050,04,025,Arizona,Yavapai County,1,0,3,2074,2074,2133,2229,2277,2343,2417,2483,2561,2647
050,04,025,Arizona,Yavapai County,1,0,4,650,650,626,690,752,801,876,1012,1132,1203
050,04,025,Arizona,Yavapai County,1,0,5,188,188,158,183,195,187,209,222,233,241
050,04,025,Arizona,Yavapai County,1,1,1,71447,71447,71987,73413,75190,76894,79012,81833,84971,86827
050,04,025,Arizona,Yavapai County,1,1,2,498,498,481,577,644,695,781,884,1003,1086
050,04,025,Arizona,Yavapai County,1,1,3,1763,1763,1810,1900,1943,2005,2066,2120,2196,2271
050,04,025,Arizona,Yavapai County,1,1,4,598,598,582,643,702,745,810,930,1033,1106
050,04,025,Arizona,Yavapai County,1,1,5,169,169,150,171,183,177,197,209,218,228
050,04,025,Arizona,Yavapai County,1,2,1,8366,8366,8534,9151,9748,10325,11116,11973,13049,13872
050,04,025,Arizona,Yavapai County,1,2,2,81,81,73,88,109,133,162,195,240,282
050,04,025,Arizona,Yavapai County,1,2,3,311,311,323,329,334,338,351,363,365,376
050,04,025,Arizona,Yavapai County,1,2,4,52,52,44,47,50,56,66,82,99,97
050,04,025,Arizona,Yavapai County,1,2,5,19,19,8,12,12,10,12,13,15,13
050,04,025,Arizona,Yavapai County,2,0,1,83030,83030,83714,85757,88189,90597,93495,97227,101448,104209
050,04,025,Arizona,Yavapai County,2,0,2,460,460,427,539,620,704,804,958,1121,1237
050,04,025,Arizona,Yavapai County,2,0,3,2125,2125,2179,2282,2340,2424,2485,2559,2640,2716
050,04,025,Arizona,Yavapai County,2,0,4,723,723,687,763,825,884,957,1105,1228,1299
050,04,025,Arizona,Yavapai County,2,0,5,159,159,131,159,170,180,199,216,226,234
050,04,025,Arizona,Yavapai County,2,1,1,75615,75615,76148,77688,79577,81439,83600,86529,89730,91700
050,04,025,Arizona,Yavapai County,2,1,2,379,379,355,452,513,572,637,754,865,943
050,04,025,Arizona,Yavapai County,2,1,3,1828,1828,1863,1956,2011,2090,2135,2201,2273,2343
050,04,025,Arizona,Yavapai County,2,1,4,676,676,654,723,785,841,909,1053,1170,1244
050,04,025,Arizona,Yavapai County,2,1,5,137,137,120,141,147,151,165,176,181,183
050,04,025,Arizona,Yavapai County,2,2,1,7415,7415,7566,8069,8612,9158,9895,10698,11718,12509
050,04,025,Arizona,Yavapai County,2,2,2,81,81,72,87,107,132,167,204,256,294
050,04,025,Arizona,Yavapai County,2,2,3,297,297,316,326,329,334,350,358,367,373
050,04,025,Arizona,Yavapai County,2,2,4,47,47,33,40,40,43,48,52,58,55
050,04,025,Arizona,Yavapai County,2,2,5,22,22,11,18,23,29,34,40,45,51
050,04,027,Arizona,Yuma County,0,0,1,150811,150811,151461,153861,156669,159765,164304,169720,174611,178900
050,04,027,Arizona,Yuma County,0,0,2,4492,4492,4501,4709,4907,5055,5311,5692,5990,6397
050,04,027,Arizona,Yuma County,0,0,3,3766,3766,3769,3812,3860,3954,4012,4055,4107,4099
050,04,027,Arizona,Yuma County,0,0,4,2339,2339,2269,2386,2439,2491,2589,2838,3011,3107
050,04,027,Arizona,Yuma County,0,0,5,480,480,428,462,472,490,504,527,549,566
050,04,027,Arizona,Yuma County,0,1,1,72559,72559,72659,72826,72422,72486,73548,74978,76127,77022
050,04,027,Arizona,Yuma County,0,1,2,3552,3552,3594,3633,3660,3637,3702,3877,3948,4093
050,04,027,Arizona,Yuma County,0,1,3,2456,2456,2429,2465,2483,2543,2558,2567,2587,2552
050,04,027,Arizona,Yuma County,0,1,4,1799,1799,1800,1891,1920,1952,2019,2241,2371,2431
050,04,027,Arizona,Yuma County,0,1,5,255,255,256,279,280,287,295,301,313,318
050,04,027,Arizona,Yuma County,0,2,1,78252,78252,78802,81035,84247,87279,90756,94742,98484,101878
050,04,027,Arizona,Yuma County,0,2,2,940,940,907,1076,1247,1418,1609,1815,2042,2304
050,04,027,Arizona,Yuma County,0,2,3,1310,1310,1340,1347,1377,1411,1454,1488,1520,1547
050,04,027,Arizona,Yuma County,0,2,4,540,540,469,495,519,539,570,597,640,676
050,04,027,Arizona,Yuma County,0,2,5,225,225,172,183,192,203,209,226,236,248
050,04,027,Arizona,Yuma County,1,0,1,75951,75951,76288,77364,78576,79704,81769,84380,86684,88634
050,04,027,Arizona,Yuma County,1,0,2,2622,2622,2633,2708,2796,2827,2950,3133,3271,3479
050,04,027,Arizona,Yuma County,1,0,3,1913,1913,1901,1928,1948,1992,2012,2031,2046,2044
050,04,027,Arizona,Yuma County,1,0,4,996,996,958,1018,1041,1054,1096,1221,1293,1334
050,04,027,Arizona,Yuma County,1,0,5,230,230,222,240,247,258,270,281,300,302
050,04,027,Arizona,Yuma County,1,1,1,37013,37013,37082,37097,36782,36498,36879,37540,38034,38395
050,04,027,Arizona,Yuma County,1,1,2,2182,2182,2218,2216,2227,2176,2210,2295,2324,2402
050,04,027,Arizona,Yuma County,1,1,3,1224,1224,1212,1232,1241,1263,1263,1270,1271,1257
050,04,027,Arizona,Yuma County,1,1,4,765,765,760,807,820,825,850,963,1012,1037
050,04,027,Arizona,Yuma County,1,1,5,123,123,141,152,155,160,166,175,185,182
050,04,027,Arizona,Yuma County,1,2,1,38938,38938,39206,40267,41794,43206,44890,46840,48650,50239
050,04,027,Arizona,Yuma County,1,2,2,440,440,415,492,569,651,740,838,947,1077
050,04,027,Arizona,Yuma County,1,2,3,689,689,689,696,707,729,749,761,775,787
050,04,027,Arizona,Yuma County,1,2,4,231,231,198,211,221,229,246,258,281,297
050,04,027,Arizona,Yuma County,1,2,5,107,107,81,88,92,98,104,106,115,120
050,04,027,Arizona,Yuma County,2,0,1,74860,74860,75173,76497,78093,80061,82535,85340,87927,90266
050,04,027,Arizona,Yuma County,2,0,2,1870,1870,1868,2001,2111,2228,2361,2559,2719,2918
050,04,027,Arizona,Yuma County,2,0,3,1853,1853,1868,1884,1912,1962,2000,2024,2061,2055
050,04,027,Arizona,Yuma County,2,0,4,1343,1343,1311,1368,1398,1437,1493,1617,1718,1773
050,04,027,Arizona,Yuma County,2,0,5,250,250,206,222,225,232,234,246,249,264
050,04,027,Arizona,Yuma County,2,1,1,35546,35546,35577,35729,35640,35988,36669,37438,38093,38627
050,04,027,Arizona,Yuma County,2,1,2,1370,1370,1376,1417,1433,1461,1492,1582,1624,1691
050,04,027,Arizona,Yuma County,2,1,3,1232,1232,1217,1233,1242,1280,1295,1297,1316,1295
050,04,027,Arizona,Yuma County,2,1,4,1034,1034,1040,1084,1100,1127,1169,1278,1359,1394
050,04,027,Arizona,Yuma County,2,1,5,132,132,115,127,125,127,129,126,128,136
050,04,027,Arizona,Yuma County,2,2,1,39314,39314,39596,40768,42453,44073,45866,47902,49834,51639
050,04,027,Arizona,Yuma County,2,2,2,500,500,492,584,678,767,869,977,1095,1227
050,04,027,Arizona,Yuma County,2,2,3,621,621,651,651,670,682,705,727,745,760
050,04,027,Arizona,Yuma County,2,2,4,309,309,271,284,298,310,324,339,359,379
050,04,027,Arizona,Yuma County,2,2,5,118,118,91,95,100,105,105,120,121,128
