2001,12,13,"Cape Cod and Islands","MA","Good","AQC","Ozone",0,41.900,-70.300,"No",ma002
2001,12,14,"Cape Cod and Islands","MA","Good","AQC","Ozone",0,41.900,-70.300,"No",ma002
2001,12,15,"Cape Cod and Islands","MA","Not Available","AQC","Ozone",0,41.900,-70.300,"No",ma002
2001,12,16,"Cape Cod and Islands","MA","Not Available","AQC","Ozone",0,41.900,-70.300,"No",ma002
2001,12,13,"Charlotte","NC","Not Available","AQC","Ozone",0,35.227,-80.843,"No",nc003
2001,12,14,"Charlotte","NC","Not Available","AQC","Ozone",0,35.227,-80.843,"No",nc003
2001,12,15,"Charlotte","NC","Not Available","AQC","Ozone",0,35.227,-80.843,"No",nc003
2001,12,16,"Charlotte","NC","Not Available","AQC","Ozone",0,35.227,-80.843,"No",nc003
2001,12,13,"Cherry Hill","NJ","Moderate","AQC","Particulate Matter",0,39.902,-74.996,"No",nj004
2001,12,14,"Cherry Hill","NJ","Moderate","AQC","Particulate Matter",0,39.902,-74.996,"No",nj004
2001,12,15,"Cherry Hill","NJ","Not Available","AQC","Ozone",0,39.902,-74.996,"No",nj004
2001,12,16,"Cherry Hill","NJ","Not Available","AQC","Ozone",0,39.902,-74.996,"No",nj004
2001,12,13,"Chicago","IL","Good","AQC","Ozone",0,41.964,-87.659,"No",il001
2001,12,14,"Chicago","IL","Good","AQC","Ozone",0,41.964,-87.659,"No",il001
2001,12,15,"Chicago","IL","Not Available","AQC","Ozone",0,41.964,-87.659,"No",il001
2001,12,16,"Chicago","IL","Not Available","AQC","Ozone",0,41.964,-87.659,"No",il001
2001,12,13,"Cincinnati","OH","Moderate","AQC","Particulate Matter",0,39.104,-84.523,"No",oh001
2001,12,14,"Cincinnati","OH","Good","AQC","Particulate Matter",0,39.104,-84.523,"No",oh001
2001,12,15,"Cincinnati","OH","Good","AQC","Particulate Matter",0,39.104,-84.523,"No",oh001
2001,12,16,"Cincinnati","OH","Good","AQC","Particulate Matter",0,39.104,-84.523,"No",oh001
2001,12,13,"Cleveland-Akron-Lorain","OH","Good","AQC","Ozone",0,41.480,-81.679,"No",oh002
2001,12,14,"Cleveland-Akron-Lorain","OH","Good","AQC","Ozone",0,41.480,-81.679,"No",oh002
2001,12,15,"Cleveland-Akron-Lorain","OH","Not Available","AQC","Ozone",0,41.480,-81.679,"No",oh002
2001,12,16,"Cleveland-Akron-Lorain","OH","Not Available","AQC","Ozone",0,41.480,-81.679,"No",oh002
2001,12,13,"Clifton","NJ","Moderate","AQC","Particulate Matter",0,40.864,-74.159,"No",nj005
2001,12,14,"Clifton","NJ","Moderate","AQC","Particulate Matter",0,40.864,-74.159,"No",nj005
2001,12,15,"Clifton","NJ","Not Available","AQC","Ozone",0,40.864,-74.159,"No",nj005
2001,12,16,"Clifton","NJ","Not Available","AQC","Ozone",0,40.864,-74.159,"No",nj005
2001,12,13,"Coastal LA and Orange Counties","CA","Good","AQC","Particulate Matter",0,33.785,-118.161,"No",ca016
2001,12,14,"Coastal LA and Orange Counties","CA","Moderate","AQC","Particulate Matter",0,33.785,-118.161,"No",ca016
2001,12,15,"Coastal LA and Orange Counties","CA","Not Available","AQC","Ozone",0,33.785,-118.161,"No",ca016
2001,12,16,"Coastal LA and Orange Counties","CA","Not Available","AQC","Ozone",0,33.785,-118.161,"No",ca016
2001,12,13,"Columbia","SC","Not Available","AQC","Ozone",0,34.039,-80.886,"No",sc001
2001,12,14,"Columbia","SC","Not Available","AQC","Ozone",0,34.039,-80.886,"No",sc001
2001,12,15,"Columbia","SC","Not Available","AQC","Ozone",0,34.039,-80.886,"No",sc001
2001,12,16,"Columbia","SC","Not Available","AQC","Ozone",0,34.039,-80.886,"No",sc001
2001,12,13,"Columbus","OH","Good","AQC","Ozone",0,39.989,-82.987,"No",oh003
2001,12,14,"Columbus","OH","Good","AQC","Ozone",0,39.989,-82.987,"No",oh003
2001,12,15,"Columbus","OH","Not Available","AQC","Ozone",0,39.989,-82.987,"No",oh003
2001,12,16,"Columbus","OH","Not Available","AQC","Ozone",0,39.989,-82.987,"No",oh003
2001,12,13,"Concord","CA","Not Available","AQC","Ozone",0,39.970,-122.030,"No",ca017
2001,12,14,"Concord","CA","Not Available","AQC","Ozone",0,39.970,-122.030,"No",ca017
2001,12,15,"Concord","CA","Not Available","AQC","Ozone",0,39.970,-122.030,"No",ca017
2001,12,16,"Concord","CA","Not Available","AQC","Ozone",0,39.970,-122.030,"No",ca017
2001,12,13,"Corpus Christi","TX","Good","AQC","Ozone",0,27.800,-97.384,"No",tx003
2001,12,14,"Corpus Christi","TX","Good","AQC","Ozone",0,27.800,-97.384,"No",tx003
2001,12,15,"Corpus Christi","TX","Not Available","AQC","Ozone",0,27.800,-97.384,"No",tx003
2001,12,16,"Corpus Christi","TX","Not Available","AQC","Ozone",0,27.800,-97.384,"No",tx003
2001,12,13,"Dallas-Fort Worth","TX","Good","AQC","Ozone",0,32.767,-96.783,"No",tx004
2001,12,14,"Dallas-Fort Worth","TX","Good","AQC","Ozone",0,32.767,-96.783,"No",tx004
2001,12,15,"Dallas-Fort Worth","TX","Not Available","AQC","Ozone",0,32.767,-96.783,"No",tx004
2001,12,16,"Dallas-Fort Worth","TX","Not Available","AQC","Ozone",0,32.767,-96.783,"No",tx004
2001,12,13,"Denver","CO","Not Available","AQC","Ozone",0,39.768,-104.873,"No",co001
2001,12,14,"Denver","CO","Not Available","AQC","Ozone",0,39.768,-104.873,"No",co001
2001,12,15,"Denver","CO","Not Available","AQC","Ozone",0,39.768,-104.873,"No",co001
2001,12,16,"Denver","CO","Not Available","AQC","Ozone",0,39.768,-104.873,"No",co001
2001,12,13,"Des Moines","IA","Good","AQC","Particulate Matter",0,41.535,-93.660,"No",ia001
2001,12,14,"Des Moines","IA","Not Available","AQC","Ozone",0,41.535,-93.660,"No",ia001
2001,12,15,"Des Moines","IA","Not Available","AQC","Ozone",0,41.535,-93.660,"No",ia001
2001,12,16,"Des Moines","IA","Not Available","AQC","Ozone",0,41.535,-93.660,"No",ia001
2001,12,13,"Detroit","MI","Good","AQC","Carbon Monoxide",0,42.233,-83.333,"No",mi001
2001,12,14,"Detroit","MI","Good","AQC","Carbon Monoxide",0,42.233,-83.333,"No",mi001
2001,12,15,"Detroit","MI","Not Available","AQC","Ozone",0,42.233,-83.333,"No",mi001
2001,12,16,"Detroit","MI","Not Available","AQC","Ozone",0,42.233,-83.333,"No",mi001
2001,12,13,"East Orange","NJ","Moderate","AQC","Particulate Matter",0,40.766,-174.212,"No",nj006
2001,12,14,"East Orange","NJ","Moderate","AQC","Particulate Matter",0,40.766,-174.212,"No",nj006
2001,12,15,"East Orange","NJ","Not Available","AQC","Ozone",0,40.766,-174.212,"No",nj006
2001,12,16,"East Orange","NJ","Not Available","AQC","Ozone",0,40.766,-174.212,"No",nj006
2001,12,13,"Eastern LA County","CA","Good","AQC","Particulate Matter",0,34.059,-117.761,"No",ca024
2001,12,14,"Eastern LA County","CA","Moderate","AQC","Particulate Matter",0,34.059,-117.761,"No",ca024
2001,12,15,"Eastern LA County","CA","Not Available","AQC","Ozone",0,34.059,-117.761,"No",ca024
2001,12,16,"Eastern LA County","CA","Not Available","AQC","Ozone",0,34.059,-117.761,"No",ca024
2001,12,13,"El Paso","TX","Good","AQC","Ozone",0,31.84925,-106.43754,"No",tx005
2001,12,14,"El Paso","TX","Good","AQC","Ozone",0,31.84925,-106.43754,"No",tx005
2001,12,15,"El Paso","TX","Not Available","AQC","Ozone",0,31.84925,-106.43754,"No",tx005
2001,12,16,"El Paso","TX","Not Available","AQC","Ozone",0,31.84925,-106.43754,"No",tx005
2001,12,13,"Elizabeth","NJ","Moderate","AQC","Particulate Matter",0,40.666,-74.194,"No",nj007
2001,12,14,"Elizabeth","NJ","Moderate","AQC","Particulate Matter",0,40.666,-74.194,"No",nj007
2001,12,15,"Elizabeth","NJ","Not Available","AQC","Ozone",0,40.666,-74.194,"No",nj007
2001,12,16,"Elizabeth","NJ","Not Available","AQC","Ozone",0,40.666,-74.194,"No",nj007
2001,12,13,"Evansville","IN","Good","AQC","Ozone",0,38.022,-87.569,"No",in001
2001,12,14,"Evansville","IN","Good","AQC","Ozone",0,38.022,-87.569,"No",in001
2001,12,15,"Evansville","IN","Not Available","AQC","Ozone",0,38.022,-87.569,"No",in001
2001,12,16,"Evansville","IN","Not Available","AQC","Ozone",0,38.022,-87.569,"No",in001
2001,12,13,"Everett-Marysville-Lynnwood","WA","Good","AQC","Particulate Matter",0,48.044,-121.714,"No",wa003
2001,12,14,"Everett-Marysville-Lynnwood","WA","Good","AQC","Particulate Matter",0,48.044,-121.714,"No",wa003
2001,12,15,"Everett-Marysville-Lynnwood","WA","Good","AQC","Particulate Matter",0,48.044,-121.714,"No",wa003
2001,12,16,"Everett-Marysville-Lynnwood","WA","Not Available","AQC","Ozone",0,48.044,-121.714,"No",wa003
2001,12,13,"Fairfield","CA","Not Available","AQC","Ozone",0,38.250,-122.040,"No",ca029
2001,12,14,"Fairfield","CA","Not Available","AQC","Ozone",0,38.250,-122.040,"No",ca029
2001,12,15,"Fairfield","CA","Not Available","AQC","Ozone",0,38.250,-122.040,"No",ca029
2001,12,16,"Fairfield","CA","Not Available","AQC","Ozone",0,38.250,-122.040,"No",ca029
2001,12,13,"Fayetteville","NC","Not Available","AQC","Ozone",0,35.072,-78.900,"No",nc004
2001,12,14,"Fayetteville","NC","Not Available","AQC","Ozone",0,35.072,-78.900,"No",nc004
2001,12,15,"Fayetteville","NC","Not Available","AQC","Ozone",0,35.072,-78.900,"No",nc004
2001,12,16,"Fayetteville","NC","Not Available","AQC","Ozone",0,35.072,-78.900,"No",nc004
2001,12,13,"Fort Wayne","IN","Good","AQC","Ozone",0,41.095,-85.10,"No",in002
2001,12,14,"Fort Wayne","IN","Good","AQC","Ozone",0,41.095,-85.10,"No",in002
2001,12,15,"Fort Wayne","IN","Not Available","AQC","Ozone",0,41.095,-85.10,"No",in002
2001,12,16,"Fort Wayne","IN","Not Available","AQC","Ozone",0,41.095,-85.10,"No",in002
2001,12,13,"Fremont","CA","Not Available","AQC","Ozone",0,37.550,-122.030,"No",ca031
2001,12,14,"Fremont","CA","Not Available","AQC","Ozone",0,37.550,-122.030,"No",ca031
2001,12,15,"Fremont","CA","Not Available","AQC","Ozone",0,37.550,-122.030,"No",ca031
2001,12,16,"Fremont","CA","Not Available","AQC","Ozone",0,37.550,-122.030,"No",ca031
2001,12,13,"Fresno","CA","Moderate","AQC","Particulate Matter",0,36.78060,-119.79287,"No",ca032
2001,12,14,"Fresno","CA","Not Available","AQC","Ozone",0,36.78060,-119.79287,"No",ca032
2001,12,15,"Fresno","CA","Not Available","AQC","Ozone",0,36.78060,-119.79287,"No",ca032
2001,12,16,"Fresno","CA","Not Available","AQC","Ozone",0,36.78060,-119.79287,"No",ca032
2001,12,13,"Ft. Lauderdale","FL","Good","AQC","Ozone",0,26.143,-80.139,"No",fl001
2001,12,14,"Ft. Lauderdale","FL","Not Available","AQC","Ozone",0,26.143,-80.139,"No",fl001
2001,12,15,"Ft. Lauderdale","FL","Not Available","AQC","Ozone",0,26.143,-80.139,"No",fl001
2001,12,16,"Ft. Lauderdale","FL","Not Available","AQC","Ozone",0,26.143,-80.139,"No",fl001
2001,12,13,"Grand Rapids","MI","Good","AQC","Carbon Monoxide",0,42.833,-85.517,"No",mi002
2001,12,14,"Grand Rapids","MI","Good","AQC","Carbon Monoxide",0,42.833,-85.517,"No",mi002
2001,12,15,"Grand Rapids","MI","Not Available","AQC","Ozone",0,42.833,-85.517,"No",mi002
2001,12,16,"Grand Rapids","MI","Not Available","AQC","Ozone",0,42.833,-85.517,"No",mi002
2001,12,13,"Green Bay","WI","Good","AQC","Ozone",0,44.520,-87.920,"No",wi001
2001,12,14,"Green Bay","WI","Good","AQC","Ozone",0,44.520,-87.920,"No",wi001
2001,12,15,"Green Bay","WI","Not Available","AQC","Ozone",0,44.520,-87.920,"No",wi001
2001,12,16,"Green Bay","WI","Not Available","AQC","Ozone",0,44.520,-87.920,"No",wi001
2001,12,13,"Greensboro-Winston-Salem-High Point","NC","Good","AQC","Particulate Matter",8,36.051,-80.144,"No",nc005
"A cool air wedge remains entrenched over central NC today bringing drizzle and"
" moderate NE winds.  The wedge should begin to break down overnight as warmer "
"southwest winds signal the approach of the next storm system on Thursday.  Sig"
"nificant rain totals are possible by Friday afternoon in the Triad although th"
"e heaviest precipitation field may remain to the northwest.  The weekend shoul"
"d be dry before another storm system swings through on Monday.  Air quality re"
"adings should remain clean during this active weather pattern with all polluta"
"nts remaining in the Code Green (WEINSTOCK)."
2001,12,14,"Greensboro-Winston-Salem-High Point","NC","Good","AQC","Particulate Matter",7,36.051,-80.144,"No",nc005
"Air quality levels have increased a little today despite the continuous shower"
"s throughout the region.  Levels do, however, remain in the GREEN range.  Sout"
"hwest winds are causing this slight increase but as an approaching low moves c"
"loser to the Triad winds will become fairly strong and cause numbers to drop o"
"nce again.  Winds should slowly shift to the northwest which will decrease val"
"ues further.  Levels should remain in the GREEN range throughout the period.  "
"(Bodenhamer)"
2001,12,15,"Greensboro-Winston-Salem-High Point","NC","Good","AQC","Particulate Matter",0,36.051,-80.144,"No",nc005
2001,12,16,"Greensboro-Winston-Salem-High Point","NC","Not Available","AQC","Ozone",0,36.051,-80.144,"No",nc005
2001,12,13,"Greenville-Spartanburg","SC","Not Available","AQC","Ozone",0,34.919,-82.149,"No",sc002
2001,12,14,"Greenville-Spartanburg","SC","Not Available","AQC","Ozone",0,34.919,-82.149,"No",sc002
2001,12,15,"Greenville-Spartanburg","SC","Not Available","AQC","Ozone",0,34.919,-82.149,"No",sc002
2001,12,16,"Greenville-Spartanburg","SC","Not Available","AQC","Ozone",0,34.919,-82.149,"No",sc002
2001,12,13,"Hackensack","NJ","Moderate","AQC","Particulate Matter",0,40.890,-74.046,"No",nj008
2001,12,14,"Hackensack","NJ","Moderate","AQC","Particulate Matter",0,40.890,-74.046,"No",nj008
2001,12,15,"Hackensack","NJ","Not Available","AQC","Ozone",0,40.890,-74.046,"No",nj008
2001,12,16,"Hackensack","NJ","Not Available","AQC","Ozone",0,40.890,-74.046,"No",nj008
2001,12,13,"Hammond-Gary","IN","Good","AQC","Ozone",0,41.631,-87.087,"No",in003
2001,12,14,"Hammond-Gary","IN","Good","AQC","Ozone",0,41.631,-87.087,"No",in003
2001,12,15,"Hammond-Gary","IN","Not Available","AQC","Ozone",0,41.631,-87.087,"No",in003
2001,12,16,"Hammond-Gary","IN","Not Available","AQC","Ozone",0,41.631,-87.087,"No",in003
2001,12,13,"Hampton Roads","VA","Not Available","AQC","Ozone",0,36.583,-76.210,"No",va001
2001,12,14,"Hampton Roads","VA","Not Available","AQC","Ozone",0,36.583,-76.210,"No",va001
2001,12,15,"Hampton Roads","VA","Not Available","AQC","Ozone",0,36.583,-76.210,"No",va001
2001,12,16,"Hampton Roads","VA","Not Available","AQC","Ozone",0,36.583,-76.210,"No",va001
2001,12,13,"Hanford","CA","Moderate","AQC","Particulate Matter",0,36.325,-119.647,"No",ca036
2001,12,14,"Hanford","CA","Not Available","AQC","Ozone",0,36.325,-119.647,"No",ca036
2001,12,15,"Hanford","CA","Not Available","AQC","Ozone",0,36.325,-119.647,"No",ca036
2001,12,16,"Hanford","CA","Not Available","AQC","Ozone",0,36.325,-119.647,"No",ca036
2001,12,13,"Hartford","CT","Good","AQC","Ozone",0,41.785,-72.630,"No",ct002
2001,12,14,"Hartford","CT","Good","AQC","Ozone",0,41.785,-72.630,"No",ct002
2001,12,15,"Hartford","CT","Not Available","AQC","Ozone",0,41.785,-72.630,"No",ct002
2001,12,16,"Hartford","CT","Not Available","AQC","Ozone",0,41.785,-72.630,"No",ct002
2001,12,13,"Hickory","NC","Not Available","AQC","Ozone",0,35.739,-81.326,"No",nc006
2001,12,14,"Hickory","NC","Not Available","AQC","Ozone",0,35.739,-81.326,"No",nc006
2001,12,15,"Hickory","NC","Not Available","AQC","Ozone",0,35.739,-81.326,"No",nc006
2001,12,16,"Hickory","NC","Not Available","AQC","Ozone",0,35.739,-81.326,"No",nc006
2001,12,13,"Hollywood","FL","Good","AQC","Ozone",0,26.043,-80.133,"No",fl002
2001,12,14,"Hollywood","FL","Not Available","AQC","Ozone",0,26.043,-80.133,"No",fl002
2001,12,15,"Hollywood","FL","Not Available","AQC","Ozone",0,26.043,-80.133,"No",fl002
2001,12,16,"Hollywood","FL","Not Available","AQC","Ozone",0,26.043,-80.133,"No",fl002
2001,12,13,"Honolulu","HI","Good","AQC","Ozone",0,21.317,-157.804,"No",hi001
2001,12,14,"Honolulu","HI","Good","AQC","Ozone",0,21.317,-157.804,"No",hi001
2001,12,15,"Honolulu","HI","Not Available","AQC","Ozone",0,21.317,-157.804,"No",hi001
2001,12,16,"Honolulu","HI","Not Available","AQC","Ozone",0,21.317,-157.804,"No",hi001
2001,12,13,"Houston-Galveston-Brazoria","TX","Good","AQC","Ozone",0,29.751,-95.351,"No",tx006
2001,12,14,"Houston-Galveston-Brazoria","TX","Good","AQC","Ozone",0,29.751,-95.351,"No",tx006
2001,12,15,"Houston-Galveston-Brazoria","TX","Not Available","AQC","Ozone",0,29.751,-95.351,"No",tx006
2001,12,16,"Houston-Galveston-Brazoria","TX","Not Available","AQC","Ozone",0,29.751,-95.351,"No",tx006
2001,12,13,"Indianapolis","IN","Good","AQC","Ozone",0,39.749,-86.186,"No",in004
2001,12,14,"Indianapolis","IN","Good","AQC","Ozone",0,39.749,-86.186,"No",in004
2001,12,15,"Indianapolis","IN","Not Available","AQC","Ozone",0,39.749,-86.186,"No",in004
2001,12,16,"Indianapolis","IN","Not Available","AQC","Ozone",0,39.749,-86.186,"No",in004
2001,12,13,"Jacksonville","FL","Good","AQC","Ozone",0,30.335,-81.658,"No",fl008
2001,12,14,"Jacksonville","FL","Not Available","AQC","Ozone",0,30.335,-81.658,"No",fl008
2001,12,15,"Jacksonville","FL","Not Available","AQC","Ozone",0,30.335,-81.658,"No",fl008
2001,12,16,"Jacksonville","FL","Not Available","AQC","Ozone",0,30.335,-81.658,"No",fl008
2001,12,13,"Jersey City","NJ","Moderate","AQC","Particulate Matter",0,40.711,-74.065,"No",nj009
2001,12,14,"Jersey City","NJ","Moderate","AQC","Particulate Matter",0,40.711,-74.065,"No",nj009
2001,12,15,"Jersey City","NJ","Not Available","AQC","Ozone",0,40.711,-74.065,"No",nj009
2001,12,16,"Jersey City","NJ","Not Available","AQC","Ozone",0,40.711,-74.065,"No",nj009
2001,12,13,"Kansas City","MO","Not Available","AQC","Ozone",0,39.122,-94.552,"No",mo001
2001,12,14,"Kansas City","MO","Not Available","AQC","Ozone",0,39.122,-94.552,"No",mo001
2001,12,15,"Kansas City","MO","Not Available","AQC","Ozone",0,39.122,-94.552,"No",mo001
2001,12,16,"Kansas City","MO","Not Available","AQC","Ozone",0,39.122,-94.552,"No",mo001
2001,12,13,"Knoxville","TN","Not Available","AQC","Ozone",0,35.975,-83.946,"No",tn002
2001,12,14,"Knoxville","TN","Not Available","AQC","Ozone",0,35.975,-83.946,"No",tn002
2001,12,15,"Knoxville","TN","Not Available","AQC","Ozone",0,35.975,-83.946,"No",tn002
2001,12,16,"Knoxville","TN","Not Available","AQC","Ozone",0,35.975,-83.946,"No",tn002
2001,12,13,"Las Vegas","NV","Good","AQC","Ozone",0,36.206,-115.223,"No",nv001
2001,12,14,"Las Vegas","NV","Good","AQC","Ozone",0,36.206,-115.223,"No",nv001
2001,12,15,"Las Vegas","NV","Not Available","AQC","Ozone",0,36.206,-115.223,"No",nv001
2001,12,16,"Las Vegas","NV","Not Available","AQC","Ozone",0,36.206,-115.223,"No",nv001
2001,12,13,"Lawton","OK","Good","AQC","Particulate Matter",0,34.600,-98.423,"No",ok001
2001,12,14,"Lawton","OK","Good","AQC","Particulate Matter",0,34.600,-98.423,"No",ok001
