0595,16,27079
0596,16,20295
0597,16,08237
0598,16,06317
0599,16,06557
0600,16,27293
0601,16,14893
0602,16,23197
0603,16,05853
0604,16,22637
0605,16,05533
0606,16,01757
0607,16,03693
0608,16,27527
0609,16,00749
0610,16,30151
0611,16,07853
0612,16,31597
0613,16,11655
0614,16,07901
0615,16,05805
0616,16,20359
0617,16,05767
0618,16,27885
0619,16,03143
0620,16,10877
0621,16,12615
0622,16,01671
0623,16,03181
0624,16,18109
0625,16,02221
0626,16,21501
0627,16,07469
0628,16,26989
0629,16,10349
0630,16,07815
0631,16,02759
0632,16,32413
0633,16,02973
0634,16,25277
0635,16,01773
0636,16,27261
0637,16,12285
0638,16,07933
0639,16,07709
0640,16,21831
0641,16,03079
0642,16,24903
0643,16,05511
0644,16,05661
0645,16,10541
0646,16,03975
0647,16,05117
0648,16,22045
0649,16,05821
0650,16,17245
0651,16,01735
0652,16,03527
0653,16,13373
0654,16,01725
0655,16,02887
0656,16,21255
0657,16,03901
0658,16,20551
0659,16,07943
0660,16,21639
0661,16,13165
0662,16,07869
0663,16,02813
0664,16,16493
0665,16,05575
0666,16,26397
0667,16,02567
0668,16,24775
0669,16,01927
0670,16,06663
0671,16,04893
0672,16,17991
0673,16,03613
0674,16,17671
0675,16,02109
0676,16,16685
0677,16,11591
0678,16,04093
0679,16,02909
0680,16,18221
0681,16,03453
0682,16,04125
0683,16,01021
0684,16,15229
0685,16,09181
0686,16,07549
0687,16,05181
0688,16,01405
0689,16,00573
0690,16,02141
0691,16,03069
0692,16,33853
0693,16,34589
0694,16,00061
0695,16,01213
0696,16,33309
0697,16,33069
0698,16,02845
0699,16,33773
0700,16,02621
0701,16,09223
0702,16,33565
0703,16,05383
0704,16,51837
0705,16,50045
0706,16,03399
0707,16,33287
0708,16,19783
0709,16,19079
0710,16,53501
0711,16,34413
0712,16,22333
0713,16,00765
0714,16,50157
0715,16,20541
0716,16,34013
0717,16,33885
0718,16,22301
0719,16,33389
0720,16,18813
0721,16,00711
0722,16,49373
0723,16,18621
0724,16,33117
0725,16,50973
0726,16,19517
0727,16,25661
0728,16,34669
0729,16,57479
0730,16,08541
0731,16,42861
0732,16,24925
0733,16,01597
0734,16,53357
0735,16,42759
0736,16,25223
0737,16,00989
0738,16,49245
0739,16,24797
0740,16,42749
0741,16,49607
0742,16,18439
0743,16,25565
0744,16,34557
0745,16,58183
0746,16,01277
0747,16,46909
0748,16,17661
0749,16,17223
0750,16,42813
0751,16,25709
0752,16,38141
0753,16,57645
0754,16,09005
0755,16,33181
0756,16,25389
0757,16,25949
0758,16,59975
0759,16,41373
0760,16,26173
0761,16,00583
0762,16,50477
0763,16,29447
0764,16,41757
0765,16,46333
0766,16,22461
0767,16,46621
0768,16,26413
0769,16,04637
0770,16,51335
0771,16,19693
0772,16,42877
0773,16,55165
0774,16,25607
0775,16,29213
0776,16,34685
0777,16,49821
0778,16,04477
0779,16,43805
0780,16,20861
0781,16,19965
0782,16,42173
0783,16,25159
0784,16,37511
0785,16,63261
0786,16,10429
0787,16,38653
0788,16,26813
0789,16,28317
0790,16,55815
0791,16,46845
0792,16,24647
0793,16,08253
0794,16,57095
0795,16,31303
0796,16,45165
0797,16,45703
0798,16,15421
0799,16,20157
0800,16,37575
0801,16,55869
0802,16,08647
0803,16,37229
0804,16,25031
0805,16,24253
0806,16,53821
0807,16,45421
0808,16,24669
0809,16,09197
0810,16,50887
0811,16,28679
0812,16,38983
0813,16,45767
0814,16,18845
0815,16,47175
0816,16,25533
0817,16,00877
0818,16,52909
0819,16,18269
0820,16,47111
0821,16,59037
0822,16,26925
0823,16,30535
0824,16,38919
0825,16,51757
0826,16,10717
0827,16,39165
0828,16,27101
0829,16,28781
0830,16,58119
0831,16,30973
0832,16,37677
0833,16,56861
0834,16,13085
0835,16,39815
0836,16,29469
0837,16,23005
0838,16,63085
0839,16,48007
0840,16,26887
0841,16,13319
0842,16,50461
0843,16,20221
0844,16,40829
0845,16,45869
0846,16,26877
0847,16,49021
0848,16,25261
0849,16,05469
0850,16,52445
0851,16,28461
0852,16,49149
0853,16,52167
0854,16,24317
0855,16,30045
0856,16,40957
0857,16,65351
0858,16,11517
0859,16,45405
0860,16,27901
0861,16,26685
0862,16,52103
0863,16,45533
0864,16,26285
0865,16,04423
0866,16,52333
0867,16,31559
0868,16,47453
0869,16,61255
0870,16,23213
0871,16,18759
0872,16,39261
0873,16,53677
0874,16,07133
0875,16,42695
0876,16,23517
0877,16,21149
0878,16,43421
0879,16,31709
0880,16,37565
0881,16,61629
0882,16,13309
0883,16,37383
0884,16,29693
0885,16,26973
0886,16,50823
0887,16,45575
0888,16,25133
0889,16,15687
0890,16,57005
0891,16,27613
0892,16,40733
0893,16,45757
0894,16,30279
0895,16,20189
0896,16,38397
0897,16,64967
0898,16,14813
0899,16,40455
0900,16,31197
0901,16,24285
0902,16,62877
0903,16,48647
0904,16,28637
0905,16,14471
0906,16,65069
0907,16,28231
0908,16,38189
0909,16,46589
0910,16,30599
0911,16,46381
0912,16,25773
0913,16,04487
0914,16,55709
0915,16,31431
0916,16,49031
0917,16,60935
0918,16,20461
0919,16,26333
0920,16,40839
0921,16,64541
0922,16,09501
0923,16,44061
0924,16,25885
0925,16,27655
0926,16,65341
0927,16,48541
0928,16,31997
0929,16,07303
0930,16,60605
0931,16,26157
0932,16,47495
0933,16,64173
0934,16,20989
0935,16,31389
0936,16,39303
0937,16,59549
0938,16,06343
0939,16,45725
0940,16,22727
0941,16,23133
0942,16,49005
0943,16,17117
0944,16,38599
0945,16,50605
0946,16,10989
0947,16,38749
0948,16,27373
0949,16,32455
0950,16,61997
0951,16,46941
0952,16,32135
0953,16,15933
0954,16,65133
0955,16,30125
0956,16,48813
0957,16,46791
0958,16,23453
0959,16,47069
0960,16,31917
0961,16,59837
0962,16,53533
0963,16,63197
0964,16,48989
0965,16,31453
0966,16,25725
0967,16,56365
0968,16,40797
0969,16,30749
0970,16,06877
0971,16,11709
0972,16,23261
0973,16,65373
0974,16,47517
0975,16,60397
0976,16,40519
0977,16,32109
0978,16,11821
0979,16,04509
0980,16,28205
0981,16,65095
0982,16,58797
0983,16,12701
0984,16,31687
0985,16,63101
0986,16,61597
0987,16,56301
0988,16,48317
0989,16,15943
0990,16,15431
0991,16,61725
0992,16,36909
0993,16,30253
0994,16,11629
0995,16,06471
0996,16,28013
0997,16,61485
0998,16,58973
0999,16,14663
1000,16,32349
1001,16,63725
1002,16,65149
1003,16,59997
1004,16,35421
1005,16,12333
1006,16,26749
1007,16,07453
1008,16,23229
1009,16,57261
1010,16,63805
1011,16,57325
1012,16,39229
1013,16,26093
1014,16,26045
1015,16,63981
1016,16,47805
1017,16,22983
1018,16,07741
1019,16,04269
1020,16,24125
1021,16,55613
1022,16,57117
1023,16,00925
1024,16,21085
1025,16,05165
1026,16,42461
1027,16,28125
1028,16,17309
1029,16,03549
1030,16,17565
1031,16,52029
1032,16,05037
1033,16,02989
1034,16,50221
1035,16,29853
1036,16,01069
1037,16,19933
1038,16,21421
1039,16,21981
1040,16,19773
1041,16,26077
1042,16,07085
1043,16,19613
1044,16,03389
1045,16,11421
1046,16,27805
1047,16,30653
1048,16,00125
1049,16,32429
1050,16,19949
1051,16,20925
1052,16,20605
1053,16,26557
1054,16,31421
1055,16,25405
1056,16,16989
1057,16,58285
1058,16,29117
1059,16,08173
1060,16,12733
1061,16,27117
1062,16,08637
1063,16,28397
1064,16,10733
1065,16,48413
1066,16,06637
1067,16,10845
1068,16,10141
1069,16,30877
1070,16,25309
1071,16,02749
1072,16,09133
1073,16,19133
1074,16,16301
1075,16,08109
1076,16,25757
1077,16,13213
1078,16,21405
1079,16,31815
1080,16,05021
1081,16,06109
1082,16,18333
1083,16,04333
1084,16,01949
1085,16,13629
1086,16,27325
1087,16,07111
1088,16,06381
1089,16,29309
1090,16,15805
1091,16,13501
1092,16,18013
1093,16,29885
1094,16,32749
1095,16,31133
1096,16,23751
1097,16,22493
1098,16,13341
1099,16,08621
1100,16,26861
1101,16,06301
1102,16,07517
1103,16,27997
1104,16,12573
1105,16,11997
1106,16,15261
1107,16,21869
1108,16,14253
1109,16,26941
1110,16,10941
1111,16,24541
1112,16,22141
1113,16,07581
1114,16,05869
1115,16,31341
1116,16,31869
1117,16,06269
1118,16,16669
1119,16,06365
1120,16,17021
1121,16,24157
1122,16,15725
1123,16,10669
1124,16,13597
1125,16,10973
1126,16,01149
1127,16,32621
1128,16,15559
1129,16,23965
1130,16,05149
1131,16,08701
1132,16,06781
1133,16,25085
1134,16,05639
1135,16,32391
1136,16,12125
1137,16,15661
1138,16,32557
1139,16,23687
1140,16,16173
1141,16,13511
1142,16,29895
1143,16,20797
1144,16,02269
1145,16,21805
1146,16,32221
1147,16,07431
1148,16,15837
1149,16,14061
1150,16,23815
1151,16,24893
1152,16,08477
1153,16,15869
1154,16,12189
1155,16,20871
1156,16,15367
1157,16,10439
1158,16,02333
1159,16,19901
1160,16,16071
1161,16,12167
1162,16,26247
1163,16,30855
1164,16,09863
1165,16,23581
1166,16,32263
1167,16,31981
1168,16,15789
1169,16,22013
1170,16,27719
1171,16,23725
1172,16,11335
1173,16,21575
1174,16,15005
1175,16,23559
1176,16,02589
1177,16,04573
1178,16,24477
1179,16,21229
1180,16,08093
1181,16,03821
1182,16,24007
1183,16,18781
1184,16,04829
1185,16,04413
1186,16,14445
1187,16,26589
1188,16,16189
1189,16,26461
1190,16,03037
1191,16,22151
1192,16,10695
1193,16,10951
1194,16,09949
1195,16,17927
1196,16,12679
1197,16,23981
1198,16,29127
1199,16,27463
1200,16,07725
1201,16,06701
1202,16,12029
1203,16,19645
1204,16,14599
1205,16,28349
1206,16,29149
1207,16,06983
1208,16,05319
1209,16,07533
1210,16,15581
1211,16,19485
1212,16,07405
1213,16,14509
1214,16,22589
1215,16,21437
1216,16,07341
1217,16,03805
1218,16,13703
1219,16,19143
1220,16,11527
1221,16,23325
1222,16,32637
1223,16,06909
1224,16,04845
1225,16,09917
1226,16,06573
1227,16,16541
1228,16,02397
1229,16,18589
1230,16,26503
1231,16,07021
1232,16,02477
1233,16,08045
1234,16,15325
1235,16,11501
1236,16,14845
1237,16,23773
1238,16,28189
1239,16,29533
1240,16,01543
1241,16,12743
1242,16,11399
1243,16,20679
1244,16,02375
1245,16,13725
1246,16,15175
1247,16,25453
1248,16,03261
1249,16,03719
1250,16,16135
1251,16,31837
1252,16,14525
1253,16,19207
1254,16,30791
1255,16,07005
1256,16,03101
1257,16,14125
1258,16,00317
1259,16,17287
1260,16,13661
1261,16,18397
1262,16,31101
1263,16,04103
1264,16,00045
1265,16,01197
1266,16,11773
1267,16,08893
1268,16,15133
1269,16,26717
1270,16,31085
1271,16,31805
1272,16,03837
1273,16,03421
1274,16,14621
1275,16,19709
1276,16,03117
1277,16,06829
1278,16,14269
1279,16,06727
1280,16,01389
1281,16,05789
1282,16,12909
1283,16,08519
1284,16,09725
1285,16,29053
1286,16,20269
1287,16,25789
1288,16,03271
1289,16,14151
1290,16,02669
1291,16,09671
1292,16,09069
1293,16,26055
1294,16,04679
1295,16,29565
1296,16,03757
1297,16,05101
1298,16,13447
1299,16,21021
1300,16,13421
1301,16,10221
1302,16,23175
1303,16,19997
1304,16,00903
1305,16,10749
1306,16,04317
1307,16,26909
1308,16,03207
1309,16,06621
1310,16,12381
1311,16,27975
1312,16,01095
1313,16,03773
1314,16,08669
1315,16,18077
1316,16,10813
1317,16,26221
1318,16,04397
1319,16,17341
1320,16,03325
1321,16,04973
1322,16,03373
1323,16,17405
1324,16,09799
1325,16,18909
1326,16,25821
1327,16,22909
1328,16,03783
1329,16,03885
1330,16,08775
1331,16,21565
1332,16,13533
1333,16,24685
1334,16,26375
1335,16,01565
1336,16,06141
1337,16,06023
1338,16,10237
1339,16,18525
1340,16,12829
1341,16,04669
1342,16,21725
1343,16,16455
1344,16,02183
1345,16,06791
1346,16,05895
1347,16,16445
1348,16,14087
1349,16,16775
1350,16,17005
1351,16,00967
1352,16,01533
1353,16,12317
1354,16,03645
1355,16,19005
1356,16,02631
1357,16,21511
1358,16,16413
1359,16,01373
1360,16,01693
1361,16,07261
1362,16,09469
1363,16,20349
1364,16,09325
1365,16,20509
1366,16,21767
1367,16,02925
1368,16,05997
1369,16,09031
1370,16,09437
1371,16,06279
1372,16,02557
1373,16,07037
1374,16,09757
1375,16,00391
1376,16,00701
1377,16,07229
1378,16,10621
1379,16,08327
1380,16,00253
1381,16,11325
1382,16,36973
1383,16,35837
1384,16,01085
1385,16,08445
1386,16,41213
1387,16,01607
1388,16,34375
1389,16,32829
1390,16,01863
1391,16,33981
1392,16,00541
1393,16,03133
1394,16,35901
1395,16,04157
1396,16,36925
1397,16,35613
1398,16,05127
1399,16,02045
1400,16,34813
1401,16,35389
1402,16,00071
1403,16,41991
1404,16,00797
1405,16,01031
1406,16,33799
1407,16,38151
1408,16,19069
1409,16,02695
1410,16,35463
1411,16,21373
1412,16,54141
1413,16,36167
1414,16,19309
1415,16,17415
1416,16,50183
1417,16,52551
1418,16,04349
1419,16,51847
1420,16,20733
1421,16,05949
1422,16,38717
1423,16,28423
1424,16,61191
1425,16,55101
1426,16,18237
1427,16,33533
1428,16,17389
1429,16,17863
1430,16,50631
1431,16,53309
1432,16,01245
1433,16,01479
1434,16,34247
1435,16,18503
1436,16,51271
1437,16,55069
1438,16,02429
1439,16,16925
1440,16,49693
1441,16,51581
1442,16,19549
1443,16,33479
1444,16,16605
1445,16,25287
1446,16,58055
1447,16,51389
1448,16,00349
1449,16,08903
1450,16,41671
1451,16,00263
1452,16,33031
1453,16,52285
1454,16,17735
1455,16,58429
1456,16,01901
1457,16,01351
1458,16,34119
1459,16,16519
1460,16,49287
1461,16,41309
1462,16,24221
1463,16,27709
1464,16,60477
1465,16,57693
1466,16,16733
1467,16,34365
1468,16,20589
1469,16,17517
1470,16,50285
1471,16,27005
1472,16,59773
1473,16,57991
1474,16,23613
1475,16,33757
1476,16,16477
1477,16,25543
1478,16,58311
1479,16,57565
1480,16,09981
1481,16,09159
1482,16,41927
1483,16,08199
1484,16,40967
1485,16,51207
1486,16,25341
1487,16,58333
1488,16,01789
1489,16,08957
1490,16,41725
1491,16,17645
1492,16,50413
1493,16,34045
1494,16,19389
1495,16,25117
1496,16,57885
1497,16,50429
1498,16,26365
1499,16,49991
1500,16,10045
1501,16,26439
1502,16,59207
1503,16,58477
1504,16,05373
1505,16,10311
1506,16,43079
1507,16,29511
1508,16,62279
1509,16,41773
1510,16,19293
1511,16,21319
1512,16,54087
1513,16,58157
1514,16,29949
1515,16,58717
1516,16,27207
1517,16,09789
1518,16,42557
1519,16,20029
1520,16,52797
1521,16,58941
1522,16,28701
1523,16,33351
1524,16,17709
1525,16,29661
1526,16,62429
1527,16,62215
1528,16,08989
1529,16,13277
1530,16,46045
1531,16,00813
1532,16,33581
1533,16,55229
1534,16,17607
1535,16,29959
1536,16,62727
1537,16,59181
1538,16,30589
1539,16,37405
1540,16,18567
1541,16,27501
1542,16,60269
1543,16,52461
1544,16,10109
1545,16,11117
1546,16,43885
1547,16,13181
1548,16,45949
1549,16,58375
1550,16,28925
1551,16,61981
1552,16,01917
1553,16,12541
1554,16,45309
1555,16,19869
1556,16,52637
1557,16,37245
1558,16,18951
1559,16,28541
1560,16,61309
1561,16,53629
1562,16,26493
1563,16,52733
1564,16,09405
1565,16,17069
1566,16,49837
1567,16,57927
1568,16,04743
1569,16,12349
1570,16,45117
1571,16,23303
1572,16,56071
1573,16,43197
1574,16,20167
1575,16,18541
1576,16,51309
1577,16,59581
1578,16,29319
1579,16,61085
1580,16,23047
1581,16,08263
1582,16,41031
1583,16,21357
1584,16,54125
1585,16,57415
1586,16,28807
1587,16,41021
1588,16,24327
1589,16,29255
1590,16,62023
1591,16,64071
1592,16,12397
1593,16,12871
1594,16,45639
1595,16,24957
1596,16,57725
1597,16,48189
1598,16,20285
1599,16,52925
1600,16,04807
1601,16,08765
1602,16,41533
1603,16,19271
1604,16,52039
1605,16,41415
1606,16,29639
1607,16,21447
1608,16,54215
1609,16,57799
1610,16,29383
1611,16,57021
1612,16,21053
1613,16,08285
1614,16,41053
1615,16,27133
1616,16,59901
1617,16,57437
1618,16,20445
1619,16,41965
1620,16,18119
1621,16,30813
1622,16,63581
1623,16,61447
1624,16,06215
1625,16,14429
1626,16,47197
1627,16,24765
1628,16,57533
1629,16,51613
1630,16,09149
1631,16,21613
1632,16,54381
1633,16,58301
1634,16,28029
1635,16,33645
1636,16,20141
1637,16,27581
1638,16,60349
1639,16,51037
1640,16,14343
1641,16,11197
1642,16,43965
1643,16,15741
1644,16,48509
1645,16,59693
1646,16,28221
1647,16,63303
1648,16,06151
1649,16,11837
1650,16,44605
1651,16,21895
1652,16,54663
1653,16,43485
1654,16,28743
1655,16,16749
1656,16,49517
1657,16,59869
1658,16,30727
1659,16,61549
1660,16,25351
1661,16,13149
1662,16,45917
1663,16,63741
1664,16,04909
1665,16,14983
1666,16,47751
1667,16,17773
1668,16,50541
1669,16,45853
1670,16,25901
1671,16,26759
1672,16,59527
1673,16,62237
1674,16,29485
1675,16,55773
1676,16,30317
1677,16,10503
1678,16,43271
1679,16,19501
1680,16,52269
1681,16,59655
1682,16,31005
1683,16,46087
1684,16,17693
1685,16,30781
1686,16,63549
1687,16,52989
1688,16,08061
1689,16,14397
1690,16,47165
1691,16,24061
1692,16,56829
1693,16,59645
1694,16,08877
1695,16,28157
1696,16,60925
1697,16,58029
1698,16,17581
1699,16,38237
1700,16,19677
1701,16,27309
1702,16,60077
1703,16,61229
1704,16,16381
1705,16,10925
1706,16,43693
1707,16,14855
1708,16,47623
1709,16,57085
1710,16,27949
1711,16,62813
1712,16,08189
1713,16,11565
1714,16,44333
1715,16,16893
1716,16,49661
1717,16,44285
1718,16,23853
1719,16,24391
1720,16,57159
1721,16,60669
1722,16,32765
1723,16,59453
1724,16,19335
1725,16,28061
1726,16,60829
1727,16,20103
1728,16,52871
1729,16,59053
1730,16,22717
1731,16,37191
1732,16,19565
1733,16,25671
1734,16,58439
1735,16,64327
1736,16,14685
1737,16,09287
1738,16,42055
1739,16,14909
1740,16,47677
1741,16,55981
1742,16,32445
1743,16,51527
1744,16,06493
1745,16,16061
1746,16,48829
1747,16,29421
1748,16,62189
1749,16,39901
